,countyServed,analyteCode,year,mean_unit,waterSource,mean_value,max_value,populationServed,fips
11083,Renville,Nitrate,2010,mg/L,Groundwater,0.621,0.621,989.6,27129
11084,Renville,Nitrate,2011,mg/L,Groundwater,0.511,0.511,989.6,27129
11085,Renville,Nitrate,2013,mg/L,Groundwater,0.563,0.563,989.6,27129
11086,Renville,Nitrate,2014,mg/L,Groundwater,0.595,0.595,989.6,27129
11087,Renville,Nitrate,2015,mg/L,Groundwater,0.891,0.891,989.6,27129
11088,Renville,Nitrate,2016,mg/L,Groundwater,0.6115,0.6115,987,27129
11089,Renville,Nitrate,2017,mg/L,Groundwater,0.512,0.512,970,27129
11090,Renville,PCE,1999,ug/L,Groundwater,0.2,0.2,811.5,27129
11091,Renville,PCE,2000,ug/L,Groundwater,0.2,0.2,1183.571429,27129
11092,Renville,PCE,2001,ug/L,Groundwater,0.2,0.2,928.4,27129
11093,Renville,PCE,2002,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11094,Renville,PCE,2003,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11095,Renville,PCE,2004,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11096,Renville,PCE,2005,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11097,Renville,PCE,2006,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11098,Renville,PCE,2007,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11099,Renville,PCE,2008,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11100,Renville,PCE,2009,ug/L,Groundwater,0.2,0.2,888.8181818,27129
11101,Renville,PCE,2010,ug/L,Groundwater,0.2,0.2,970,27129
11102,Renville,PCE,2011,ug/L,Groundwater,0.2,0.2,970,27129
11103,Renville,PCE,2012,ug/L,Groundwater,0.2,0.2,970,27129
11104,Renville,PCE,2013,ug/L,Groundwater,0.2,0.2,970,27129
11105,Renville,PCE,2014,ug/L,Groundwater,0.2,0.2,970,27129
11106,Renville,PCE,2015,ug/L,Groundwater,0.2,0.2,970,27129
11107,Renville,PCE,2016,ug/L,Groundwater,0.32,0.32,970,27129
11108,Renville,PCE,2017,ug/L,Groundwater,0.29,0.29,970,27129
11109,Renville,Radium,1999,pCi/L,Groundwater,2.4,2.4,1295,27129
11110,Renville,Radium,2001,pCi/L,Groundwater,1.833333333,1.833333333,778.6666667,27129
11111,Renville,Radium,2002,pCi/L,Groundwater,1.833333333,1.833333333,778.6666667,27129
11112,Renville,Radium,2003,pCi/L,Groundwater,1.262,1.262,791.8,27129
11113,Renville,Radium,2004,pCi/L,Groundwater,1.262,1.262,791.8,27129
11114,Renville,Radium,2005,pCi/L,Groundwater,1.262,1.262,791.8,27129
11115,Renville,Radium,2007,pCi/L,Groundwater,1.262,1.262,791.8,27129
11116,Renville,Radium,2008,pCi/L,Groundwater,1.022,1.162,791.8,27129
11117,Renville,Radium,2009,pCi/L,Groundwater,1.083636364,1.210909091,786.4545455,27129
11118,Renville,Radium,2010,pCi/L,Groundwater,0.8725,1.16375,765.875,27129
11119,Renville,Radium,2011,pCi/L,Groundwater,0.91375,1.25125,765.875,27129
11120,Renville,Radium,2013,pCi/L,Groundwater,0.91375,1.25125,765.875,27129
11121,Renville,Radium,2014,pCi/L,Groundwater,0.92375,1.36125,765.875,27129
11122,Renville,Radium,2015,pCi/L,Groundwater,1.054444444,1.198888889,823.7777778,27129
11123,Renville,Radium,2016,pCi/L,Groundwater,1.01,1.14,987,27129
11124,Renville,Radium,2017,pCi/L,Groundwater,0.763,0.8,970,27129
11125,Renville,TCE,1999,ug/L,Groundwater,0.1,0.1,811.5,27129
11126,Renville,TCE,2000,ug/L,Groundwater,0.1,0.1,1183.571429,27129
11127,Renville,TCE,2001,ug/L,Groundwater,0.1,0.1,928.4,27129
11128,Renville,TCE,2002,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11129,Renville,TCE,2003,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11130,Renville,TCE,2004,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11131,Renville,TCE,2005,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11132,Renville,TCE,2006,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11133,Renville,TCE,2007,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11134,Renville,TCE,2008,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11135,Renville,TCE,2009,ug/L,Groundwater,0.1,0.1,888.8181818,27129
11136,Renville,TCE,2010,ug/L,Groundwater,0.1,0.1,970,27129
11137,Renville,TCE,2011,ug/L,Groundwater,0.1,0.1,970,27129
11138,Renville,TCE,2012,ug/L,Groundwater,0.1,0.1,970,27129
11139,Renville,TCE,2013,ug/L,Groundwater,0.1,0.1,970,27129
11140,Renville,TCE,2014,ug/L,Groundwater,0.1,0.1,970,27129
11141,Renville,TCE,2015,ug/L,Groundwater,0.1,0.1,970,27129
11142,Renville,TCE,2016,ug/L,Groundwater,0.14,0.14,970,27129
11143,Renville,TCE,2017,ug/L,Groundwater,0.13,0.13,970,27129
11144,Renville,TTHM,2003,ug/L,Groundwater,8.1125,8.1125,754.25,27129
11145,Renville,TTHM,2004,ug/L,Groundwater,28.45,34.77368421,973.9473684,27129
11146,Renville,TTHM,2005,ug/L,Groundwater,20.725,26.585,989.6,27129
11147,Renville,TTHM,2007,ug/L,Groundwater,24.383,28.85,989.6,27129
11148,Renville,TTHM,2008,ug/L,Groundwater,18.925,27.14,989.6,27129
11149,Renville,TTHM,2009,ug/L,Groundwater,12.3565,19.2275,989.6,27129
11150,Renville,TTHM,2010,ug/L,Groundwater,13.909,22.915,989.6,27129
11151,Renville,TTHM,2011,ug/L,Groundwater,16.753,24.275,989.6,27129
11152,Renville,TTHM,2013,ug/L,Groundwater,14.46,16.57,989.6,27129
11153,Renville,TTHM,2014,ug/L,Groundwater,17.326,20.26,989.6,27129
11154,Renville,TTHM,2015,ug/L,Groundwater,17.778,22.065,989.6,27129
11155,Renville,TTHM,2016,ug/L,Groundwater,14.565,15.485,987,27129
11156,Renville,TTHM,2017,ug/L,Groundwater,16.87,20.385,970,27129
11157,Rice,Arsenic,1998,ug/L,Groundwater,0.5,0.5,21965,27131
11158,Rice,Arsenic,1999,ug/L,Groundwater,1.266666667,1.266666667,14663.33333,27131
11159,Rice,Arsenic,2001,ug/L,Groundwater,1.93125,1.93125,6250.625,27131
11160,Rice,Arsenic,2002,ug/L,Groundwater,1.93125,1.93125,6250.625,27131
11161,Rice,Arsenic,2003,ug/L,Groundwater,1.93125,1.93125,6250.625,27131
11162,Rice,Arsenic,2004,ug/L,Groundwater,1.86875,1.86875,6250.625,27131
11163,Rice,Arsenic,2005,ug/L,Groundwater,1.86875,1.86875,6250.625,27131
11164,Rice,Arsenic,2007,ug/L,Groundwater,1.863,1.863,5385.4,27131
11165,Rice,Arsenic,2008,ug/L,Groundwater,1.739090909,1.739090909,5023.272727,27131
11166,Rice,Arsenic,2009,ug/L,Groundwater,1.629130435,1.775217391,4813.130435,27131
11167,Rice,Arsenic,2010,ug/L,Groundwater,1.695,1.975,4620.5,27131
11168,Rice,Arsenic,2011,ug/L,Groundwater,1.695,1.975,4620.5,27131
11169,Rice,Arsenic,2013,ug/L,Groundwater,1.294166667,1.481666667,4620.5,27131
11170,Rice,Arsenic,2014,ug/L,Groundwater,1.17,1.3575,4620.5,27131
11171,Rice,Arsenic,2015,ug/L,Groundwater,1.284615385,1.5,4273.538462,27131
11172,Rice,Arsenic,2016,ug/L,Groundwater,1.229615385,1.436923077,4273.538462,27131
11173,Rice,Arsenic,2017,ug/L,Groundwater,1.229615385,1.436923077,4308.384615,27131
11174,Rice,HAA5,2003,ug/L,Groundwater,2.7125,2.7125,1572,27131
11175,Rice,HAA5,2004,ug/L,Groundwater,3.340555556,3.533333333,6127.444444,27131
11176,Rice,HAA5,2005,ug/L,Groundwater,2.605555556,2.605555556,6127.444444,27131
11177,Rice,HAA5,2007,ug/L,Groundwater,2.294444444,2.294444444,6127.444444,27131
11178,Rice,HAA5,2008,ug/L,Groundwater,2.2,2.2,6127.444444,27131
11179,Rice,HAA5,2009,ug/L,Groundwater,2.647222222,2.647222222,6127.444444,27131
11180,Rice,HAA5,2010,ug/L,Groundwater,2.922222222,2.922222222,6127.444444,27131
11181,Rice,HAA5,2011,ug/L,Groundwater,2.522222222,2.522222222,6127.444444,27131
11182,Rice,HAA5,2013,ug/L,Groundwater,3.401111111,3.944444444,6127.444444,27131
11183,Rice,HAA5,2014,ug/L,Groundwater,2.933333333,2.944444444,6127.444444,27131
11184,Rice,HAA5,2015,ug/L,Groundwater,4.05,4.05,5525.7,27131
11185,Rice,HAA5,2016,ug/L,Groundwater,4.385,4.45,5571,27131
11186,Rice,HAA5,2017,ug/L,Groundwater,4.02,4.02,5571,27131
11187,Rice,Nitrate,1998,mg/L,Groundwater,0.1075,0.26375,6250.625,27131
11188,Rice,Nitrate,1999,mg/L,Groundwater,0.22875,1.17625,6250.625,27131
11189,Rice,Nitrate,2001,mg/L,Groundwater,0.11625,0.455,6250.625,27131
11190,Rice,Nitrate,2002,mg/L,Groundwater,0.16625,0.86375,6250.625,27131
11191,Rice,Nitrate,2003,mg/L,Groundwater,0.1675,0.63,6250.625,27131
11192,Rice,Nitrate,2004,mg/L,Groundwater,0.10125,0.235625,6250.625,27131
11193,Rice,Nitrate,2005,mg/L,Groundwater,0.12125,0.28375,6250.625,27131
11194,Rice,Nitrate,2007,mg/L,Groundwater,0.101,0.197,5385.4,27131
11195,Rice,Nitrate,2008,mg/L,Groundwater,0.122727273,0.336363636,5023.272727,27131
11196,Rice,Nitrate,2009,mg/L,Groundwater,0.07826087,0.163913043,4813.130435,27131
11197,Rice,Nitrate,2010,mg/L,Groundwater,0.075833333,0.160833333,4620.5,27131
11198,Rice,Nitrate,2011,mg/L,Groundwater,0.068333333,0.144166667,4620.5,27131
11199,Rice,Nitrate,2013,mg/L,Groundwater,0.075,0.129166667,4620.5,27131
11200,Rice,Nitrate,2014,mg/L,Groundwater,0.064166667,0.1275,4620.5,27131
11201,Rice,Nitrate,2015,mg/L,Groundwater,0.060769231,0.104615385,4273.538462,27131
11202,Rice,Nitrate,2016,mg/L,Groundwater,0.057215385,0.098461538,4273.538462,27131
11203,Rice,Nitrate,2017,mg/L,Groundwater,0.170153846,0.475,4308.384615,27131
11204,Rice,PCE,1999,ug/L,Groundwater,0.2,0.2,14807.66667,27131
11205,Rice,PCE,2000,ug/L,Groundwater,0.2,0.2,11120.75,27131
11206,Rice,PCE,2001,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11207,Rice,PCE,2002,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11208,Rice,PCE,2003,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11209,Rice,PCE,2004,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11210,Rice,PCE,2005,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11211,Rice,PCE,2006,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11212,Rice,PCE,2007,ug/L,Groundwater,0.2,0.2,4658.25,27131
11213,Rice,PCE,2008,ug/L,Groundwater,0.2,0.2,4658.25,27131
11214,Rice,PCE,2009,ug/L,Groundwater,0.2,0.2,4658.25,27131
11215,Rice,PCE,2010,ug/L,Groundwater,0.2,0.2,4658.25,27131
11216,Rice,PCE,2011,ug/L,Groundwater,0.2,0.2,4658.25,27131
11217,Rice,PCE,2012,ug/L,Groundwater,0.2,0.2,4658.25,27131
11218,Rice,PCE,2013,ug/L,Groundwater,0.2,0.2,4658.25,27131
11219,Rice,PCE,2014,ug/L,Groundwater,0.2,0.2,4658.25,27131
11220,Rice,PCE,2015,ug/L,Groundwater,0.2,0.2,4308.384615,27131
11221,Rice,PCE,2016,ug/L,Groundwater,0.303846154,0.315384615,4308.384615,27131
11222,Rice,PCE,2017,ug/L,Groundwater,0.223076923,0.223076923,4308.384615,27131
11223,Rice,Radium,1998,pCi/L,Groundwater,3.6,5.2,11052.5,27131
11224,Rice,Radium,1999,pCi/L,Groundwater,3.5625,5,11052.5,27131
11225,Rice,Radium,2001,pCi/L,Groundwater,2.925555556,3.6,5872.444444,27131
11226,Rice,Radium,2002,pCi/L,Groundwater,2.366,3.036,5291.2,27131
11227,Rice,Radium,2003,pCi/L,Groundwater,1.783,2.196,5291.2,27131
11228,Rice,Radium,2004,pCi/L,Groundwater,1.589,1.641,5291.2,27131
11229,Rice,Radium,2005,pCi/L,Groundwater,1.589,1.641,5291.2,27131
11230,Rice,Radium,2007,pCi/L,Groundwater,2.858181818,3.282727273,4814.636364,27131
11231,Rice,Radium,2008,pCi/L,Groundwater,2.57,3.091818182,4814.636364,27131
11232,Rice,Radium,2009,pCi/L,Groundwater,2.791363636,3.532727273,4814.636364,27131
11233,Rice,Radium,2010,pCi/L,Groundwater,2.762727273,3.473636364,4814.636364,27131
11234,Rice,Radium,2011,pCi/L,Groundwater,2.220909091,2.890909091,4814.636364,27131
11235,Rice,Radium,2013,pCi/L,Groundwater,2.048181818,2.3,4814.636364,27131
11236,Rice,Radium,2014,pCi/L,Groundwater,2.13,2.381818182,4814.636364,27131
11237,Rice,Radium,2015,pCi/L,Groundwater,2.208461538,2.576923077,4273.538462,27131
11238,Rice,Radium,2016,pCi/L,Groundwater,2.062307692,2.430769231,4273.538462,27131
11239,Rice,Radium,2017,pCi/L,Groundwater,2.073076923,2.192307692,4308.384615,27131
11240,Rice,TCE,1999,ug/L,Groundwater,0.1,0.1,14807.66667,27131
11241,Rice,TCE,2000,ug/L,Groundwater,0.225,0.225,11120.75,27131
11242,Rice,TCE,2001,ug/L,Groundwater,0.202727273,0.336363636,5077.272727,27131
11243,Rice,TCE,2002,ug/L,Groundwater,0.202727273,0.336363636,5077.272727,27131
11244,Rice,TCE,2003,1,Groundwater,1,1,23718,27131
11245,Rice,TCE,2003,ug/L,Groundwater,0.1,0.1,3213.2,27131
11246,Rice,TCE,2004,ug/L,Groundwater,0.109090909,0.109090909,5077.272727,27131
11247,Rice,TCE,2005,ug/L,Groundwater,0.109090909,0.109090909,5077.272727,27131
11248,Rice,TCE,2006,ug/L,Groundwater,0.2,0.2,5077.272727,27131
11249,Rice,TCE,2007,ug/L,Groundwater,0.191666667,0.191666667,4658.25,27131
11250,Rice,TCE,2008,ug/L,Groundwater,0.183333333,0.183333333,4658.25,27131
11251,Rice,TCE,2009,ug/L,Groundwater,0.1,0.1,4658.25,27131
11252,Rice,TCE,2010,ug/L,Groundwater,0.124166667,0.124166667,4658.25,27131
11253,Rice,TCE,2011,ug/L,Groundwater,0.1,0.1,4658.25,27131
11254,Rice,TCE,2012,ug/L,Groundwater,0.1,0.1,4658.25,27131
11255,Rice,TCE,2013,ug/L,Groundwater,0.143333333,0.163333333,4658.25,27131
11256,Rice,TCE,2014,ug/L,Groundwater,0.103333333,0.106666667,4658.25,27131
11257,Rice,TCE,2015,ug/L,Groundwater,0.11,0.11,4308.384615,27131
11258,Rice,TCE,2016,ug/L,Groundwater,0.142307692,0.146153846,4308.384615,27131
11259,Rice,TCE,2017,ug/L,Groundwater,0.123846154,0.123846154,4308.384615,27131
11260,Rice,TTHM,2003,ug/L,Groundwater,3.0125,3.0125,1572,27131
11261,Rice,TTHM,2004,ug/L,Groundwater,5.198888889,5.416666667,6127.444444,27131
11262,Rice,TTHM,2005,ug/L,Groundwater,5.338888889,5.338888889,6127.444444,27131
11263,Rice,TTHM,2007,ug/L,Groundwater,5.638888889,5.638888889,6127.444444,27131
11264,Rice,TTHM,2008,ug/L,Groundwater,4.694444444,4.694444444,6127.444444,27131
11265,Rice,TTHM,2009,ug/L,Groundwater,4.383333333,4.383333333,6127.444444,27131
11266,Rice,TTHM,2010,ug/L,Groundwater,4.65,4.65,6127.444444,27131
11267,Rice,TTHM,2011,ug/L,Groundwater,5.411111111,5.411111111,6127.444444,27131
11268,Rice,TTHM,2013,ug/L,Groundwater,6.687777778,7.633333333,6127.444444,27131
11269,Rice,TTHM,2014,ug/L,Groundwater,4.872222222,4.944444444,6127.444444,27131
11270,Rice,TTHM,2015,ug/L,Groundwater,8.19,8.21,5525.7,27131
11271,Rice,TTHM,2016,ug/L,Groundwater,8.29,8.42,5525.7,27131
11272,Rice,TTHM,2017,ug/L,Groundwater,7.77,7.81,5571,27131
11273,Rice,Uranium,1998,ug/L,Groundwater,1.61,1.65,7898.333333,27131
11274,Rice,Uranium,1999,ug/L,Groundwater,1.623333333,1.65,7898.333333,27131
11275,Rice,Uranium,2001,ug/L,Groundwater,1.218,1.248,5078.4,27131
11276,Rice,Uranium,2002,ug/L,Groundwater,1.092,1.15,5078.4,27131
11277,Rice,Uranium,2003,ug/L,Groundwater,1.156,1.156,5078.4,27131
11278,Rice,Uranium,2004,ug/L,Groundwater,1.156,1.156,5078.4,27131
11279,Rice,Uranium,2005,ug/L,Groundwater,1.156,1.156,5078.4,27131
11280,Rice,Uranium,2007,ug/L,Groundwater,2.316666667,2.428333333,4865.333333,27131
11281,Rice,Uranium,2008,ug/L,Groundwater,1.046666667,1.046666667,4865.333333,27131
11282,Rice,Uranium,2009,ug/L,Groundwater,1.895,2.353333333,4865.333333,27131
11283,Rice,Uranium,2010,ug/L,Groundwater,1.526666667,1.526666667,4865.333333,27131
11284,Rice,Uranium,2011,ug/L,Groundwater,2.525,2.525,4865.333333,27131
11285,Rice,Uranium,2013,ug/L,Groundwater,2.525,2.525,4865.333333,27131
11286,Rice,Uranium,2014,ug/L,Groundwater,2.525,2.525,4865.333333,27131
11287,Rice,Uranium,2015,ug/L,Groundwater,2.398571429,2.408571429,4186,27131
11288,Rice,Uranium,2016,pCi/L,Groundwater,2.398571429,2.408571429,4186,27131
11289,Rice,Uranium,2017,pCi/L,Groundwater,2.33,2.332857143,4258.571429,27131
11290,Rock,Arsenic,1998,ug/L,Groundwater,0.5,0.5,4709,27133
11291,Rock,Arsenic,1998,ug/L,Purchased Groundwater,1.23,1.8,133,27133
11292,Rock,Arsenic,1999,ug/L,Groundwater,0.5,0.5,3482.5,27133
11293,Rock,Arsenic,1999,ug/L,Purchased Groundwater,0.792,1.02,270.8,27133
11294,Rock,Arsenic,2001,ug/L,Groundwater,1.423333333,1.423333333,2420.666667,27133
11295,Rock,Arsenic,2001,ug/L,Purchased Groundwater,0.792,1.02,270.8,27133
11296,Rock,Arsenic,2002,ug/L,Groundwater,1.423333333,1.423333333,2420.666667,27133
11297,Rock,Arsenic,2002,ug/L,Purchased Groundwater,0.792,1.02,270.8,27133
11298,Rock,Arsenic,2003,ug/L,Groundwater,1.423333333,1.423333333,2420.666667,27133
11299,Rock,Arsenic,2003,ug/L,Purchased Groundwater,0.792,1.02,270.8,27133
11300,Rock,Arsenic,2004,ug/L,Groundwater,1.423333333,1.423333333,2420.666667,27133
11301,Rock,Arsenic,2004,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11302,Rock,Arsenic,2005,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11303,Rock,Arsenic,2005,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11304,Rock,Arsenic,2007,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11305,Rock,Arsenic,2007,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11306,Rock,Arsenic,2008,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11307,Rock,Arsenic,2008,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11308,Rock,Arsenic,2009,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11309,Rock,Arsenic,2009,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11310,Rock,Arsenic,2010,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11311,Rock,Arsenic,2010,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11312,Rock,Arsenic,2011,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11313,Rock,Arsenic,2011,ug/L,Purchased Groundwater,0.76,0.9,270.8,27133
11314,Rock,Arsenic,2013,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11315,Rock,Arsenic,2013,ug/L,Purchased Groundwater,0.68,1.044,270.8,27133
11316,Rock,Arsenic,2014,ug/L,Groundwater,3.203333333,3.203333333,2420.666667,27133
11317,Rock,Arsenic,2014,ug/L,Purchased Groundwater,0.68,1.044,270.8,27133
11318,Rock,Arsenic,2015,ug/L,Groundwater,2.406666667,2.406666667,2420.666667,27133
11319,Rock,Arsenic,2015,ug/L,Purchased Groundwater,0.68,1.044,270.8,27133
11320,Rock,Arsenic,2016,ug/L,Groundwater,5.62,5.62,2503,27133
11321,Rock,Arsenic,2016,ug/L,Purchased Groundwater,0.68,1.044,270.8,27133
11322,Rock,Arsenic,2016,ug/L,Purchased Surface Water,0.5,0.5,2256,27133
11323,Rock,Arsenic,2017,ug/L,Groundwater,5.62,5.62,2492.5,27133
11324,Rock,Arsenic,2017,ug/L,Purchased Groundwater,0.68,1.044,266.6,27133
11325,Rock,Arsenic,2017,ug/L,Purchased Surface Water,0.5,0.5,2256,27133
11326,Rock,HAA5,2003,ug/L,Purchased Groundwater,5.8,5.8,133,27133
11327,Rock,HAA5,2004,ug/L,Groundwater,14.93,14.93,2845.4,27133
11328,Rock,HAA5,2004,ug/L,Purchased Groundwater,16.2,16.2,270.8,27133
11329,Rock,HAA5,2005,ug/L,Groundwater,11.58333333,11.58333333,2420.666667,27133
11330,Rock,HAA5,2005,ug/L,Purchased Groundwater,15.48,15.48,270.8,27133
11331,Rock,HAA5,2007,ug/L,Groundwater,13.11666667,13.11666667,2420.666667,27133
11332,Rock,HAA5,2007,ug/L,Purchased Groundwater,16.5,16.5,270.8,27133
11333,Rock,HAA5,2008,ug/L,Groundwater,12.41666667,12.41666667,2420.666667,27133
11334,Rock,HAA5,2008,ug/L,Purchased Groundwater,11.33,11.33,270.8,27133
11335,Rock,HAA5,2009,ug/L,Groundwater,9.05,10.25,2420.666667,27133
11336,Rock,HAA5,2009,ug/L,Purchased Groundwater,8.736,8.93,270.8,27133
11337,Rock,HAA5,2010,ug/L,Groundwater,10.9,10.9,2420.666667,27133
11338,Rock,HAA5,2010,ug/L,Purchased Groundwater,12.1,12.1,270.8,27133
11339,Rock,HAA5,2011,ug/L,Groundwater,9.6,9.6,2420.666667,27133
11340,Rock,HAA5,2011,ug/L,Purchased Groundwater,12.46,12.46,270.8,27133
11341,Rock,HAA5,2013,ug/L,Groundwater,11.3,12.5,2420.666667,27133
11342,Rock,HAA5,2013,ug/L,Purchased Groundwater,16.222,29.66,270.8,27133
11343,Rock,HAA5,2014,ug/L,Groundwater,14.66666667,14.66666667,2420.666667,27133
11344,Rock,HAA5,2014,ug/L,Purchased Groundwater,13.84,14.74,270.8,27133
11345,Rock,HAA5,2015,ug/L,Groundwater,11.16666667,11.16666667,2420.666667,27133
11346,Rock,HAA5,2015,ug/L,Purchased Groundwater,14.88,19.46,270.8,27133
11347,Rock,HAA5,2016,ug/L,Groundwater,9.25,9.25,2492.5,27133
11348,Rock,HAA5,2016,ug/L,Purchased Groundwater,9.054,14.92,266.6,27133
11349,Rock,HAA5,2016,ug/L,Purchased Surface Water,6.4,6.4,2256,27133
11350,Rock,HAA5,2017,ug/L,Groundwater,8.3,8.3,2492.5,27133
11351,Rock,HAA5,2017,ug/L,Purchased Groundwater,12.942,15.66,266.6,27133
11352,Rock,HAA5,2017,ug/L,Purchased Surface Water,15.2,17.1,2256,27133
11353,Rock,Nitrate,1998,mg/L,Groundwater,1.165,1.715,2503,27133
11354,Rock,Nitrate,1998,mg/L,Purchased Groundwater,0.03,0.03,133,27133
11355,Rock,Nitrate,1999,mg/L,Groundwater,3.423333333,4.1,2420.666667,27133
11356,Rock,Nitrate,1999,mg/L,Purchased Groundwater,6.094,8.18,270.8,27133
11357,Rock,Nitrate,2001,mg/L,Groundwater,2.74,3.536666667,2420.666667,27133
11358,Rock,Nitrate,2001,mg/L,Purchased Groundwater,5.568,8.42,270.8,27133
11359,Rock,Nitrate,2002,mg/L,Groundwater,1.3,1.496666667,2420.666667,27133
11360,Rock,Nitrate,2002,mg/L,Purchased Groundwater,2.884,4.46,270.8,27133
11361,Rock,Nitrate,2003,mg/L,Groundwater,2.246666667,2.43,2420.666667,27133
11362,Rock,Nitrate,2003,mg/L,Purchased Groundwater,4.552,5.56,270.8,27133
11363,Rock,Nitrate,2004,mg/L,Groundwater,1.975,2.241666667,2420.666667,27133
11364,Rock,Nitrate,2004,mg/L,Purchased Groundwater,3.78,4.95,270.8,27133
11365,Rock,Nitrate,2005,mg/L,Groundwater,1.993333333,2.21,2420.666667,27133
11366,Rock,Nitrate,2005,mg/L,Purchased Groundwater,4.228,5.68,270.8,27133
11367,Rock,Nitrate,2007,mg/L,Groundwater,1.966666667,2.216666667,2420.666667,27133
11368,Rock,Nitrate,2007,mg/L,Purchased Groundwater,3.652,4.68,270.8,27133
11369,Rock,Nitrate,2008,mg/L,Groundwater,2.49,2.556666667,2420.666667,27133
11370,Rock,Nitrate,2008,mg/L,Purchased Groundwater,4.848,5.68,270.8,27133
11371,Rock,Nitrate,2009,mg/L,Groundwater,2.711666667,2.886666667,2420.666667,27133
11372,Rock,Nitrate,2009,mg/L,Purchased Groundwater,5.229,6.84,270.8,27133
11373,Rock,Nitrate,2010,mg/L,Groundwater,2.536666667,2.666666667,2420.666667,27133
11374,Rock,Nitrate,2010,mg/L,Purchased Groundwater,4.876,6,270.8,27133
11375,Rock,Nitrate,2011,mg/L,Groundwater,2.033333333,2.326666667,2420.666667,27133
11376,Rock,Nitrate,2011,mg/L,Purchased Groundwater,4.302,5.48,270.8,27133
11377,Rock,Nitrate,2013,mg/L,Groundwater,2.156666667,2.56,2420.666667,27133
11378,Rock,Nitrate,2013,mg/L,Purchased Groundwater,4.26,5.56,270.8,27133
11379,Rock,Nitrate,2014,mg/L,Groundwater,1.95,2.21,2420.666667,27133
11380,Rock,Nitrate,2014,mg/L,Purchased Groundwater,4.112,5.08,270.8,27133
11381,Rock,Nitrate,2015,mg/L,Groundwater,0.736666667,0.876666667,2420.666667,27133
11382,Rock,Nitrate,2015,mg/L,Purchased Groundwater,2.356,3.4,270.8,27133
11383,Rock,Nitrate,2016,mg/L,Groundwater,0.3675,0.3725,2503,27133
11384,Rock,Nitrate,2016,mg/L,Purchased Groundwater,5.65112,8.42,270.8,27133
11385,Rock,Nitrate,2016,mg/L,Purchased Surface Water,6.2,9.3,2256,27133
11386,Rock,Nitrate,2017,mg/L,Groundwater,0.3275,0.3275,2492.5,27133
11387,Rock,Nitrate,2017,mg/L,Purchased Groundwater,5.4648,6.94,266.6,27133
11388,Rock,Nitrate,2017,mg/L,Purchased Surface Water,5.9,7.7,2256,27133
11389,Rock,PCE,1999,ug/L,Groundwater,0.2,0.2,4688,27133
11390,Rock,PCE,2000,ug/L,Groundwater,0.2,0.2,4688,27133
11391,Rock,PCE,2000,ug/L,Purchased Surface Water,0.2,0.2,2256,27133
11392,Rock,PCE,2001,ug/L,Groundwater,0.2,0.2,2492.5,27133
11393,Rock,PCE,2001,ug/L,Purchased Surface Water,0.2,0.2,2256,27133
11394,Rock,PCE,2002,ug/L,Groundwater,0.2,0.2,2492.5,27133
11395,Rock,PCE,2002,ug/L,Purchased Surface Water,0.2,0.2,2256,27133
11396,Rock,PCE,2003,ug/L,Groundwater,0.2,0.2,2492.5,27133
11397,Rock,PCE,2003,ug/L,Purchased Surface Water,0.2,0.2,2256,27133
11398,Rock,PCE,2004,ug/L,Groundwater,0.2,0.2,2492.5,27133
11399,Rock,PCE,2004,ug/L,Purchased Surface Water,0.2,0.2,2256,27133
11400,Rock,PCE,2005,ug/L,Groundwater,0.2,0.2,2492.5,27133
